player_jersey,player_name,position,goals,assists,points,penalty_minutes,plus_minus,shots_on_goal,blocks,giveaways,takeaways,faceoffs_won_lost,faceoffs_win_pct,powerplay_goals,shorthanded_goals,shots,shots_blocked,faceoffs_won,faceoffs_lost,team,skaters_href,player_id,game_id,minutes_played,shots_against,goals_against,saves,save_percent,goalies_href,season
7,Emily Pfalzer,D,0,1,1,2,0,0,0,0,0,0 - 0,0,0,0,5,0,0,0, Buffalo Beauts,stats#/player/58088,58088,40876,,,,,,,2016
10,Meghan Duggan,F,1,0,1,0,0,0,0,0,0,3 - 1,0.75,0,0,2,0,3,1, Buffalo Beauts,stats#/player/58098,58098,40876,,,,,,,2016
13,Shelby Bram,F,1,0,1,0,0,0,0,0,0,9 - 6,0.6,1,0,3,0,9,6, Buffalo Beauts,stats#/player/58100,58100,40876,,,,,,,2016
14,Kelly McDonald,D,0,1,1,0,0,0,0,0,0,0 - 0,0,0,0,4,0,0,0, Buffalo Beauts,stats#/player/58101,58101,40876,,,,,,,2016
20,Erin Zach,F,0,1,1,0,0,0,0,0,0,0 - 0,0,0,0,3,0,0,0, Buffalo Beauts,stats#/player/58103,58103,40876,,,,,,,2016
36,Kourtney Kunichika,F,0,1,1,0,0,0,0,0,0,4 - 15,0.211,0,0,3,0,4,15, Buffalo Beauts,stats#/player/58111,58111,40876,,,,,,,2016
2,Paige Harrington,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0, Buffalo Beauts,stats#/player/58084,58084,40876,,,,,,,2016
6,Jessica Fickel,F,0,0,0,0,0,0,0,0,0,1 - 0,1,0,0,0,0,1,0, Buffalo Beauts,stats#/player/58087,58087,40876,,,,,,,2016
9,Megan Bozek,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,3,0,0,0, Buffalo Beauts,stats#/player/58091,58091,40876,,,,,,,2016
12,Hannah McGowan,F,0,0,0,0,0,0,0,0,0,1 - 0,1,0,0,2,0,1,0, Buffalo Beauts,stats#/player/58099,58099,40876,,,,,,,2016
21,Devon Skeats,F,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,6,0,0,0, Buffalo Beauts,stats#/player/58104,58104,40876,,,,,,,2016
23,Lindsay Grigg,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0, Buffalo Beauts,stats#/player/58105,58105,40876,,,,,,,2016
24,Hailey Browne,F,0,0,0,4,0,0,0,0,0,1 - 0,1,0,0,3,0,1,0, Buffalo Beauts,stats#/player/58106,58106,40876,,,,,,,2016
43,Tatiana Rafter,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,3,0,0,0, Buffalo Beauts,stats#/player/58112,58112,40876,,,,,,,2016
77,Hayley Williams,F,0,0,0,0,0,0,0,0,0,1 - 3,0.25,0,0,2,0,1,3, Buffalo Beauts,stats#/player/58113,58113,40876,,,,,,,2016
24,Nicole Stock,G,0,0,,0,,,,,,,,,,,,,, Connecticut Whale,,57750,40876,00:00,0,0,0,0,stats#/player/57750,2016
32,Jaimie Leonoff,G,0,1,,0,,,,,,,,,,,,,, Connecticut Whale,,57754,40876,79:41,44,2,42,0.955,stats#/player/57754,2016
1,Kimberly Sass,G,0,0,,0,,,,,,,,,,,,,, Buffalo Beauts,,58083,40876,00:00,0,0,0,0,stats#/player/58083,2016
29,Brianne McLaughlin,G,0,0,,0,,,,,,,,,,,,,, Buffalo Beauts,,58108,40876,00:00,0,0,0,0,stats#/player/58108,2016
34,Amanda Makela,G,0,0,,0,,,,,,,,,,,,,, Buffalo Beauts,,58109,40876,80:00,24,2,22,0.917,stats#/player/58109,2016
21,Hilary Knight,F,2,0,2,2,0,0,0,0,0,11 - 3,0.786,0,0,9,0,11,3, Boston Pride,stats#/player/58127,58127,40874,,,,,,,2016
3,Jillian Dempsey,F,1,0,1,0,0,0,0,0,0,4 - 0,1,0,0,2,0,4,0, Boston Pride,stats#/player/58116,58116,40874,,,,,,,2016
10,Blake Bolden,D,0,1,1,0,0,0,0,0,0,0 - 0,0,0,0,1,0,0,0, Boston Pride,stats#/player/58119,58119,40874,,,,,,,2016
14,Brianna Decker,F,0,1,1,0,0,0,0,0,0,17 - 3,0.85,0,0,8,0,17,3, Boston Pride,stats#/player/58122,58122,40874,,,,,,,2016
16,Amanda Pelkey,F,1,0,1,0,0,0,0,0,0,1 - 0,1,0,0,2,0,1,0, Boston Pride,stats#/player/58124,58124,40874,,,,,,,2016
19,Gigi Marvin,D,0,1,1,2,0,0,0,0,0,0 - 0,0,0,0,5,0,0,0, Boston Pride,stats#/player/58126,58126,40874,,,,,,,2016
23,Corinne Buie,F,0,1,1,0,0,0,0,0,0,1 - 1,0.5,0,0,1,0,1,1, Boston Pride,stats#/player/58129,58129,40874,,,,,,,2016
2,Alyssa Gagliardi,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0, Boston Pride,stats#/player/58115,58115,40874,,,,,,,2016
5,Kelly Cooke,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0, Boston Pride,stats#/player/58117,58117,40874,,,,,,,2016
11,Jordan Smelker,F,0,0,0,0,0,0,0,0,0,0 - 1,0,0,0,0,0,0,1, Boston Pride,stats#/player/58120,58120,40874,,,,,,,2016
12,Marissa Gedman,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0, Boston Pride,stats#/player/58121,58121,40874,,,,,,,2016
15,Emily Field,F,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,1,0,0,0, Boston Pride,stats#/player/58123,58123,40874,,,,,,,2016
22,Kacey Bellamy,D,0,0,0,4,0,0,0,0,0,0 - 0,0,0,0,3,0,0,0, Boston Pride,stats#/player/58128,58128,40874,,,,,,,2016
44,Zoe Hickel,F,0,0,0,2,0,0,0,0,0,1 - 0,1,0,0,3,0,1,0, Boston Pride,stats#/player/463308,463308,40874,,,,,,,2016
91,Rachel Llanes,F,0,0,0,2,0,0,0,0,0,11 - 5,0.688,0,0,1,0,11,5, Boston Pride,stats#/player/58135,58135,40874,,,,,,,2016
10,Ashley Johnston,D,0,1,1,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0, New York Riveters,stats#/player/57701,57701,40874,,,,,,,2016
12,Janine Weber,F,0,1,1,0,0,0,0,0,0,0 - 4,0,0,0,2,0,0,4, New York Riveters,stats#/player/513300,513300,40874,,,,,,,2016
18,Meghan Fardelmann,F,1,0,1,0,0,0,0,0,0,2 - 5,0.286,0,0,3,0,2,5, New York Riveters,stats#/player/57636,57636,40874,,,,,,,2016
4,Elena Orlando,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0, New York Riveters,stats#/player/909127,909127,40874,,,,,,,2016
8,Sydney Kidd,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0, New York Riveters,stats#/player/57699,57699,40874,,,,,,,2016
9,Ludmila Belyakova,F,0,0,0,2,0,0,0,0,0,2 - 2,0.5,0,0,0,0,2,2, New York Riveters,stats#/player/57700,57700,40874,,,,,,,2016
11,Morgan Fritz-Ward,F,0,0,0,0,0,0,0,0,0,0 - 2,0,0,0,3,0,0,2, New York Riveters,stats#/player/57702,57702,40874,,,,,,,2016
14,Madison Packer,F,0,0,0,0,0,0,0,0,0,2 - 4,0.333,0,0,3,0,2,4, New York Riveters,stats#/player/966106,966106,40874,,,,,,,2016
17,Bray Ketchum,F,0,0,0,0,0,0,0,0,0,0 - 1,0,0,0,2,0,0,1, New York Riveters,stats#/player/57716,57716,40874,,,,,,,2016
20,Brooke Ammerman,F,0,0,0,0,0,0,0,0,0,4 - 16,0.2,0,0,3,0,4,16, New York Riveters,stats#/player/57718,57718,40874,,,,,,,2016
21,Gabie Figueroa,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0, New York Riveters,stats#/player/57719,57719,40874,,,,,,,2016
24,Celeste Brown,F,0,0,0,2,0,0,0,0,0,3 - 12,0.2,0,0,1,0,3,12, New York Riveters,stats#/player/57721,57721,40874,,,,,,,2016
26,Kiira Dosdall-Arena,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,1,0,0,0, New York Riveters,stats#/player/1066549,1066549,40874,,,,,,,2016
28,Beth Hanrahan,F,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,3,0,0,0, New York Riveters,stats#/player/57723,57723,40874,,,,,,,2016
91,Taylor Holze,F,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0, New York Riveters,stats#/player/57726,57726,40874,,,,,,,2016
1,Kelsie Fralick,G,0,0,,0,,,,,,,,,,,,,, Boston Pride,,58114,40874,00:00,0,0,0,0,stats#/player/58114,2016
29,Brittany Ott,G,0,0,,0,,,,,,,,,,,,,, Boston Pride,,58131,40874,60:00,25,1,24,0.96,stats#/player/58131,2016
30,Lauren Slebodnick,G,0,0,,0,,,,,,,,,,,,,, Boston Pride,,58132,40874,00:00,0,0,0,0,stats#/player/58132,2016
30,Jenny Scrivens,G,0,0,,0,,,,,,,,,,,,,, New York Riveters,,57724,40874,59:05,36,2,34,0.944,stats#/player/57724,2016
31,Corinne Boyles,G,0,0,,0,,,,,,,,,,,,,, New York Riveters,,69126,40874,00:00,0,0,0,0,stats#/player/69126,2016
21,Hilary Knight,F,1,2,3,2,0,0,0,0,0,21 - 3,0.875,0,0,5,0,21,3, Boston Pride,stats#/player/58127,58127,40875,,,,,,,2016
91,Rachel Llanes,F,1,2,3,0,0,0,0,0,0,9 - 8,0.529,0,0,4,0,9,8, Boston Pride,stats#/player/58135,58135,40875,,,,,,,2016
3,Jillian Dempsey,F,2,0,2,0,0,0,0,0,0,0 - 0,0,0,0,5,0,0,0, Boston Pride,stats#/player/58116,58116,40875,,,,,,,2016
5,Kelly Cooke,F,0,2,2,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0, Boston Pride,stats#/player/58117,58117,40875,,,,,,,2016
10,Blake Bolden,D,0,1,1,2,0,0,0,0,0,0 - 0,0,0,0,4,0,0,0, Boston Pride,stats#/player/58119,58119,40875,,,,,,,2016
11,Jordan Smelker,F,1,0,1,0,0,0,0,0,0,0 - 0,0,0,0,1,0,0,0, Boston Pride,stats#/player/58120,58120,40875,,,,,,,2016
14,Brianna Decker,F,0,1,1,2,0,0,0,0,0,14 - 7,0.667,0,0,6,0,14,7, Boston Pride,stats#/player/58122,58122,40875,,,,,,,2016
15,Emily Field,F,1,0,1,0,0,0,0,0,0,0 - 0,0,0,0,3,0,0,0, Boston Pride,stats#/player/58123,58123,40875,,,,,,,2016
16,Amanda Pelkey,F,1,0,1,0,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0, Boston Pride,stats#/player/58124,58124,40875,,,,,,,2016
22,Kacey Bellamy,D,0,1,1,2,0,0,0,0,0,0 - 0,0,0,0,4,0,0,0, Boston Pride,stats#/player/58128,58128,40875,,,,,,,2016
2,Alyssa Gagliardi,D,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0, Boston Pride,stats#/player/58115,58115,40875,,,,,,,2016
12,Marissa Gedman,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0, Boston Pride,stats#/player/58121,58121,40875,,,,,,,2016
19,Gigi Marvin,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0, Boston Pride,stats#/player/58126,58126,40875,,,,,,,2016
23,Corinne Buie,F,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,4,0,0,0, Boston Pride,stats#/player/58129,58129,40875,,,,,,,2016
44,Zoe Hickel,F,0,0,0,0,0,0,0,0,0,0 - 1,0,0,0,3,0,0,1, Boston Pride,stats#/player/463308,463308,40875,,,,,,,2016
21,Devon Skeats,F,3,1,4,2,0,0,0,0,0,0 - 0,0,1,0,7,0,0,0, Buffalo Beauts,stats#/player/58104,58104,40875,,,,,,,2016
24,Hailey Browne,F,1,3,4,2,0,0,0,0,0,1 - 2,0.333,1,0,5,0,1,2, Buffalo Beauts,stats#/player/58106,58106,40875,,,,,,,2016
36,Kourtney Kunichika,F,1,3,4,0,0,0,0,0,0,6 - 19,0.24,0,0,2,0,6,19, Buffalo Beauts,stats#/player/58111,58111,40875,,,,,,,2016
7,Emily Pfalzer,D,1,0,1,2,0,0,0,0,0,0 - 0,0,0,0,4,0,0,0, Buffalo Beauts,stats#/player/58088,58088,40875,,,,,,,2016
9,Megan Bozek,D,0,1,1,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0, Buffalo Beauts,stats#/player/58091,58091,40875,,,,,,,2016
13,Shelby Bram,F,0,1,1,0,0,0,0,0,0,5 - 14,0.263,0,0,1,0,5,14, Buffalo Beauts,stats#/player/58100,58100,40875,,,,,,,2016
2,Paige Harrington,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0, Buffalo Beauts,stats#/player/58084,58084,40875,,,,,,,2016
6,Jessica Fickel,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,1,0,0,0, Buffalo Beauts,stats#/player/58087,58087,40875,,,,,,,2016
12,Hannah McGowan,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0, Buffalo Beauts,stats#/player/58099,58099,40875,,,,,,,2016
14,Kelly McDonald,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0, Buffalo Beauts,stats#/player/58101,58101,40875,,,,,,,2016
20,Erin Zach,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0, Buffalo Beauts,stats#/player/58103,58103,40875,,,,,,,2016
23,Lindsay Grigg,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,1,0,0,0, Buffalo Beauts,stats#/player/58105,58105,40875,,,,,,,2016
26,Maggie Giamo,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0, Buffalo Beauts,stats#/player/58107,58107,40875,,,,,,,2016
43,Tatiana Rafter,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0, Buffalo Beauts,stats#/player/58112,58112,40875,,,,,,,2016
77,Hayley Williams,F,0,0,0,0,0,0,0,0,0,7 - 9,0.438,0,0,0,0,7,9, Buffalo Beauts,stats#/player/58113,58113,40875,,,,,,,2016
1,Kelsie Fralick,G,0,0,,0,,,,,,,,,,,,,, Boston Pride,,58114,40875,00:00,0,0,0,0,stats#/player/58114,2016
29,Brittany Ott,G,0,0,,0,,,,,,,,,,,,,, Boston Pride,,58131,40875,14:28,8,1,7,0.875,stats#/player/58131,2016
30,Lauren Slebodnick,G,0,0,,0,,,,,,,,,,,,,, Boston Pride,,58132,40875,45:32,17,5,12,0.706,stats#/player/58132,2016
1,Kimberly Sass,G,0,0,,0,,,,,,,,,,,,,, Buffalo Beauts,,58083,40875,00:00,0,0,0,0,stats#/player/58083,2016
29,Brianne McLaughlin,G,0,0,,0,,,,,,,,,,,,,, Buffalo Beauts,,58108,40875,17:58,19,5,14,0.737,stats#/player/58108,2016
34,Amanda Makela,G,0,0,,0,,,,,,,,,,,,,, Buffalo Beauts,,58109,40875,42:02,26,2,24,0.923,stats#/player/58109,2016
14,Madison Packer,F,1,0,1,0,0,0,0,0,0,2 - 5,0.286,0,0,4,0,2,5, New York Riveters,stats#/player/966106,966106,40870,,,,,,,2016
2,Amber Moore,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0, New York Riveters,stats#/player/57697,57697,40870,,,,,,,2016
4,Elena Orlando,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,1,0,0,0, New York Riveters,stats#/player/909127,909127,40870,,,,,,,2016
8,Sydney Kidd,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0, New York Riveters,stats#/player/57699,57699,40870,,,,,,,2016
10,Ashley Johnston,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0, New York Riveters,stats#/player/57701,57701,40870,,,,,,,2016
11,Morgan Fritz-Ward,F,0,0,0,0,0,0,0,0,0,2 - 1,0.667,0,0,5,0,2,1, New York Riveters,stats#/player/57702,57702,40870,,,,,,,2016
12,Janine Weber,F,0,0,0,0,0,0,0,0,0,6 - 9,0.4,0,0,7,0,6,9, New York Riveters,stats#/player/513300,513300,40870,,,,,,,2016
13,Cherie Stewart,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0, New York Riveters,stats#/player/57714,57714,40870,,,,,,,2016
17,Bray Ketchum,F,0,0,0,2,0,0,0,0,0,0 - 2,0,0,0,6,0,0,2, New York Riveters,stats#/player/57716,57716,40870,,,,,,,2016
18,Meghan Fardelmann,F,0,0,0,2,0,0,0,0,0,2 - 2,0.5,0,0,0,0,2,2, New York Riveters,stats#/player/57636,57636,40870,,,,,,,2016
21,Gabie Figueroa,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0, New York Riveters,stats#/player/57719,57719,40870,,,,,,,2016
24,Celeste Brown,F,0,0,0,6,0,0,0,0,0,6 - 9,0.4,0,0,0,0,6,9, New York Riveters,stats#/player/57721,57721,40870,,,,,,,2016
26,Kiira Dosdall-Arena,D,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,1,0,0,0, New York Riveters,stats#/player/1066549,1066549,40870,,,,,,,2016
28,Beth Hanrahan,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,6,0,0,0, New York Riveters,stats#/player/57723,57723,40870,,,,,,,2016
91,Taylor Holze,F,0,0,0,0,0,0,0,0,0,1 - 2,0.333,0,0,2,0,1,2, New York Riveters,stats#/player/57726,57726,40870,,,,,,,2016
21,Devon Skeats,F,2,0,2,0,0,0,0,0,0,0 - 0,0,0,0,6,0,0,0, Buffalo Beauts,stats#/player/58104,58104,40870,,,,,,,2016
9,Megan Bozek,D,0,1,1,0,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0, Buffalo Beauts,stats#/player/58091,58091,40870,,,,,,,2016
14,Kelly McDonald,D,0,1,1,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0, Buffalo Beauts,stats#/player/58101,58101,40870,,,,,,,2016
24,Hailey Browne,F,1,0,1,0,0,0,0,0,0,1 - 0,1,0,0,9,0,1,0, Buffalo Beauts,stats#/player/58106,58106,40870,,,,,,,2016
36,Kourtney Kunichika,F,0,1,1,2,0,0,0,0,0,11 - 4,0.733,0,0,0,0,11,4, Buffalo Beauts,stats#/player/58111,58111,40870,,,,,,,2016
2,Paige Harrington,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0, Buffalo Beauts,stats#/player/58084,58084,40870,,,,,,,2016
3,Kelley Steadman,F,0,0,0,0,0,0,0,0,0,1 - 0,1,0,0,8,0,1,0, Buffalo Beauts,stats#/player/58085,58085,40870,,,,,,,2016
6,Jessica Fickel,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0, Buffalo Beauts,stats#/player/58087,58087,40870,,,,,,,2016
7,Emily Pfalzer,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,7,0,0,0, Buffalo Beauts,stats#/player/58088,58088,40870,,,,,,,2016
12,Hannah McGowan,F,0,0,0,2,0,0,0,0,0,0 - 1,0,0,0,0,0,0,1, Buffalo Beauts,stats#/player/58099,58099,40870,,,,,,,2016
13,Shelby Bram,F,0,0,0,0,0,0,0,0,0,13 - 7,0.65,0,0,1,0,13,7, Buffalo Beauts,stats#/player/58100,58100,40870,,,,,,,2016
20,Erin Zach,F,0,0,0,0,0,0,0,0,0,1 - 0,1,0,0,2,0,1,0, Buffalo Beauts,stats#/player/58103,58103,40870,,,,,,,2016
23,Lindsay Grigg,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0, Buffalo Beauts,stats#/player/58105,58105,40870,,,,,,,2016
43,Tatiana Rafter,F,0,0,0,0,0,0,0,0,0,1 - 3,0.25,0,0,2,0,1,3, Buffalo Beauts,stats#/player/58112,58112,40870,,,,,,,2016
77,Hayley Williams,F,0,0,0,0,0,0,0,0,0,3 - 4,0.429,0,0,0,0,3,4, Buffalo Beauts,stats#/player/58113,58113,40870,,,,,,,2016
30,Jenny Scrivens,G,0,0,,0,,,,,,,,,,,,,, New York Riveters,,57724,40870,04:32,3,0,3,1,stats#/player/57724,2016
33,Nana Fujimoto,G,0,0,,0,,,,,,,,,,,,,, New York Riveters,,58266,40870,53:45,36,2,34,0.944,stats#/player/58266,2016
1,Kimberly Sass,G,0,0,,0,,,,,,,,,,,,,, Buffalo Beauts,,58083,40870,00:00,0,0,0,0,stats#/player/58083,2016
29,Brianne McLaughlin,G,0,0,,0,,,,,,,,,,,,,, Buffalo Beauts,,58108,40870,60:00,34,1,33,0.971,stats#/player/58108,2016
34,Amanda Makela,G,0,0,,0,,,,,,,,,,,,,, Buffalo Beauts,,58109,40870,00:00,0,0,0,0,stats#/player/58109,2016
14,Brianna Decker,F,0,2,2,6,0,9,0,0,0,13 - 6,0.684,0,0,9,0,13,6, Boston Pride,stats#/player/58122,58122,40872,,,,,,,2016
22,Kacey Bellamy,D,1,1,2,0,0,4,0,0,0,0 - 0,0,1,0,4,0,0,0, Boston Pride,stats#/player/58128,58128,40872,,,,,,,2016
16,Amanda Pelkey,F,1,0,1,0,0,4,0,0,0,0 - 0,0,1,0,4,0,0,0, Boston Pride,stats#/player/58124,58124,40872,,,,,,,2016
19,Gigi Marvin,D,0,1,1,2,0,3,0,0,0,0 - 0,0,0,0,3,0,0,0, Boston Pride,stats#/player/58126,58126,40872,,,,,,,2016
91,Rachel Llanes,F,1,0,1,0,0,3,0,0,0,6 - 10,0.375,0,0,3,0,6,10, Boston Pride,stats#/player/58135,58135,40872,,,,,,,2016
2,Alyssa Gagliardi,D,0,0,0,2,0,2,0,0,0,0 - 0,0,0,0,2,0,0,0, Boston Pride,stats#/player/58115,58115,40872,,,,,,,2016
3,Jillian Dempsey,F,0,0,0,0,0,1,0,0,0,5 - 4,0.556,0,0,1,0,5,4, Boston Pride,stats#/player/58116,58116,40872,,,,,,,2016
5,Kelly Cooke,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0, Boston Pride,stats#/player/58117,58117,40872,,,,,,,2016
10,Blake Bolden,D,0,0,0,0,0,3,0,0,0,0 - 0,0,0,0,3,0,0,0, Boston Pride,stats#/player/58119,58119,40872,,,,,,,2016
11,Jordan Smelker,F,0,0,0,0,0,1,0,0,0,0 - 0,0,0,0,1,0,0,0, Boston Pride,stats#/player/58120,58120,40872,,,,,,,2016
12,Marissa Gedman,D,0,0,0,0,0,1,0,0,0,0 - 0,0,0,0,1,0,0,0, Boston Pride,stats#/player/58121,58121,40872,,,,,,,2016
15,Emily Field,F,0,0,0,0,0,2,0,0,0,0 - 0,0,0,0,2,0,0,0, Boston Pride,stats#/player/58123,58123,40872,,,,,,,2016
21,Hilary Knight,F,0,0,0,0,0,5,0,0,0,3 - 4,0.429,0,0,5,0,3,4, Boston Pride,stats#/player/58127,58127,40872,,,,,,,2016
23,Corinne Buie,F,0,0,0,0,0,3,0,0,0,0 - 0,0,0,0,3,0,0,0, Boston Pride,stats#/player/58129,58129,40872,,,,,,,2016
44,Zoe Hickel,F,0,0,0,0,0,3,0,0,0,2 - 1,0.667,0,0,3,0,2,1, Boston Pride,stats#/player/463308,463308,40872,,,,,,,2016
6,Shannon Turner,D,1,1,2,2,0,1,0,0,0,0 - 0,0,1,0,1,0,0,0, Connecticut Whale,stats#/player/967608,967608,40872,,,,,,,2016
8,Kelly Babstock,F,0,2,2,2,0,2,0,0,0,7 - 5,0.583,0,0,2,0,7,5, Connecticut Whale,stats#/player/699761,699761,40872,,,,,,,2016
27,Shiann Darkangelo,F,2,0,2,0,0,3,0,0,0,2 - 2,0.5,0,0,3,0,2,2, Connecticut Whale,stats#/player/542419,542419,40872,,,,,,,2016
5,Kate Buesser,F,0,1,1,2,0,1,0,0,0,0 - 0,0,0,0,1,0,0,0, Connecticut Whale,stats#/player/64987,64987,40872,,,,,,,2016
9,Molly Engstrom,D,1,0,1,0,0,1,0,0,0,0 - 0,0,0,0,1,0,0,0, Connecticut Whale,stats#/player/57733,57733,40872,,,,,,,2016
17,Yekaterina Smolentseva,F,0,1,1,0,0,0,0,0,0,2 - 8,0.2,0,0,0,0,2,8, Connecticut Whale,stats#/player/57737,57737,40872,,,,,,,2016
26,Jordan Brickner,D,0,1,1,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0, Connecticut Whale,stats#/player/57751,57751,40872,,,,,,,2016
13,Kaleigh Fratkin,D,0,0,0,0,0,3,0,0,0,0 - 0,0,0,0,3,0,0,0, Connecticut Whale,stats#/player/57735,57735,40872,,,,,,,2016
16,Micaela Long,F,0,0,0,0,0,1,0,0,0,0 - 2,0,0,0,1,0,0,2, Connecticut Whale,stats#/player/57736,57736,40872,,,,,,,2016
19,Brittany Dougherty,F,0,0,0,2,0,3,0,0,0,0 - 0,0,0,0,3,0,0,0, Connecticut Whale,stats#/player/57742,57742,40872,,,,,,,2016
22,Danielle Ward,F,0,0,0,0,0,1,0,0,0,1 - 1,0.5,0,0,1,0,1,1, Connecticut Whale,stats#/player/57743,57743,40872,,,,,,,2016
28,Sam Faber,F,0,0,0,0,0,3,0,0,0,0 - 1,0,0,0,3,0,0,1, Connecticut Whale,stats#/player/57753,57753,40872,,,,,,,2016
44,Tara Tomimoto,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0, Connecticut Whale,stats#/player/57728,57728,40872,,,,,,,2016
56,Jessica Koizumi,F,0,0,0,2,0,3,0,0,0,1 - 0,1,0,0,3,0,1,0, Connecticut Whale,stats#/player/57757,57757,40872,,,,,,,2016
61,Kelli Stack,F,0,0,0,2,0,3,0,0,0,12 - 11,0.522,0,0,3,0,12,11, Connecticut Whale,stats#/player/57760,57760,40872,,,,,,,2016
1,Kelsie Fralick,G,0,0,,0,,,,,,,,,,,,,, Boston Pride,,58114,40872,00:00,0,0,0,0,stats#/player/58114,2016
29,Brittany Ott,G,0,0,,0,,,,,,,,,,,,,, Boston Pride,,58131,40872,31:39,15,3,12,0.8,stats#/player/58131,2016
30,Lauren Slebodnick,G,0,0,,0,,,,,,,,,,,,,, Boston Pride,,58132,40872,26:59,10,1,9,0.9,stats#/player/58132,2016
24,Nicole Stock,G,0,0,,0,,,,,,,,,,,,,, Connecticut Whale,,57750,40872,00:00,0,0,0,0,stats#/player/57750,2016
32,Jaimie Leonoff,G,0,0,,0,,,,,,,,,,,,,, Connecticut Whale,,57754,40872,60:00,51,3,48,0.941,stats#/player/57754,2016
3,Kelley Steadman,F,2,2,4,0,0,0,0,0,0,2 - 1,0.667,1,1,7,0,2,1, Buffalo Beauts,stats#/player/58085,58085,40871,,,,,,,2016
7,Emily Pfalzer,D,0,4,4,0,0,0,0,0,0,0 - 0,0,0,0,5,0,0,0, Buffalo Beauts,stats#/player/58088,58088,40871,,,,,,,2016
10,Meghan Duggan,F,1,2,3,0,0,0,0,0,0,9 - 10,0.474,0,0,1,0,9,10, Buffalo Beauts,stats#/player/58098,58098,40871,,,,,,,2016
13,Shelby Bram,F,0,2,2,0,0,0,0,0,0,7 - 8,0.467,0,0,1,0,7,8, Buffalo Beauts,stats#/player/58100,58100,40871,,,,,,,2016
14,Kelly McDonald,D,0,2,2,0,0,0,0,0,0,0 - 0,0,0,0,4,0,0,0, Buffalo Beauts,stats#/player/58101,58101,40871,,,,,,,2016
36,Kourtney Kunichika,F,2,0,2,0,0,0,0,0,0,3 - 14,0.177,2,0,4,0,3,14, Buffalo Beauts,stats#/player/58111,58111,40871,,,,,,,2016
